Course Number,Fee,
MEFB497,$137.00,
MEFB497,$125.00,
MEFB497,$125.00,
MIDG352,$50.00,
RDNG301,$75.00,
RDNG301,$137.00,
RDNG301,$137.00,
RDNG301,$125.00,
RDNG302,$75.00,
RDNG302,$137.00,
RDNG302,$137.00,
RDNG302,$125.00,
RDNG312,$75.00,
RDNG312,$137.00,
RDNG312,$137.00,
RDNG312,$125.00,
RDNG351,$85.00,
RDNG351,$137.00,
RDNG351,$137.00,
RDNG351,$0.00,
RDNG351,$0.00,
RDNG351,$125.00,
RDNG351,$125.00,
RDNG351,$125.00,
RDNG351,$125.00,
RDNG351,$125.00,
RDNG360,$50.00,
RDNG361,$85.00,
RDNG361,$137.00,
RDNG361,$137.00,
RDNG361,$0.00,
RDNG361,$0.00,
RDNG361,$125.00,
RDNG361,$125.00,
RDNG361,$125.00,
RDNG361,$125.00,
RDNG361,$125.00,
RDNG362,$50.00,
RDNG371,$85.00,
RDNG371,$137.00,
RDNG371,$137.00,
RDNG371,$125.00,
RDNG372,$85.00,
RDNG372,$137.00,
RDNG372,$137.00,
RDNG372,$125.00,
RDNG381,$50.00,
RDNG381,$50.00,
RDNG381,$50.00,
RDNG381,$150.00,
RDNG411,$50.00,
RDNG411,$150.00,
RDNG440,$75.00,
RDNG440,$125.00,
RDNG460,$75.00,
RDNG460,$137.00,
RDNG460,$137.00,
RDNG460,$0.00,
RDNG460,$125.00,
RDNG460,$125.00,
RDNG460,$125.00,
RDNG460,$125.00,
RDNG460,$125.00,
RDNG461,$85.00,
RDNG461,$137.00,
RDNG461,$137.00,
RDNG465,$137.00,
RDNG465,$137.00,
RDNG465,$75.00,
RDNG465,$75.00,
RDNG465,$75.00,
RDNG465,$0.00,
RDNG465,$0.00,
RDNG465,$125.00,
RDNG465,$125.00,
RDNG465,$125.00,
RDNG465,$125.00,
RDNG465,$125.00,
RDNG467,$75.00,
RDNG467,$137.00,
RDNG467,$137.00,
RDNG468,$75.00,
RDNG468,$137.00,
RDNG468,$137.00,
RDNG470,$75.00,
RDNG470,$137.00,
RDNG470,$137.00,
RDNG470,$125.00,
RDNG472,$75.00,
RDNG472,$137.00,
RDNG472,$137.00,
RDNG490,$75.00,
RDNG490,$137.00,
RDNG490,$137.00,
RDNG490,$125.00,
RDNG604,$75.00,
RDNG604,$137.00,
RDNG604,$137.00,
RDNG612,$75.00,
RDNG612,$137.00,
RDNG612,$137.00,
RDNG613,$75.00,
RDNG613,$137.00,
RDNG613,$137.00,
RDNG614,$75.00,
RDNG614,$137.00,
RDNG614,$137.00,
RDNG615,$75.00,
RDNG615,$137.00,
RDNG615,$137.00,
RDNG616,$75.00,
RDNG616,$137.00,
RDNG616,$137.00,
RDNG620,$75.00,
RDNG620,$137.00,
RDNG620,$137.00,
RDNG642,$75.00,
RDNG642,$137.00,
RDNG642,$137.00,
RDNG649,$75.00,
RDNG649,$137.00,
RDNG649,$137.00,
RDNG650,$75.00,
RDNG650,$137.00,
RDNG650,$137.00,
RDNG674,$75.00,
RDNG674,$137.00,
RDNG674,$137.00,
TEED302,$85.00,
TEED302,$137.00,
TEED302,$137.00,
TEED302,$0.00,
TEED302,$0.00,
TEED302,$125.00,
TEED302,$125.00,
TEED302,$125.00,
TEED302,$125.00,
TEED302,$125.00,
TEED425,$75.00,
TEED425,$125.00,
TEED602,$75.00,
TEED602,$137.00,
TEED602,$137.00,
TEED649,$75.00,
TEED649,$137.00,
TEED649,$137.00,
TEED682,$75.00,
TEED682,$137.00,
TEED682,$137.00,
TEED684,$75.00,
TEED684,$137.00,
TEED684,$137.00,
TEFB201,$75.00,
TEFB271,$50.00,
TEFB273,$85.00,
TEFB273,$137.00,
TEFB273,$137.00,
TEFB273,$0.00,
TEFB273,$125.00,
TEFB273,$125.00,
TEFB273,$125.00,
TEFB273,$125.00,
TEFB273,$125.00,
TEFB322,$75.00,
TEFB322,$137.00,
TEFB322,$137.00,
TEFB322,$0.00,
TEFB322,$125.00,
TEFB322,$125.00,
TEFB322,$125.00,
TEFB322,$125.00,
TEFB322,$125.00,
TEFB323,$75.00,
TEFB323,$137.00,
TEFB323,$137.00,
TEFB323,$125.00,
TEFB323,$125.00,
TEFB323,$125.00,
TEFB323,$125.00,
TEFB323,$125.00,
TEFB324,$75.00,
TEFB324,$137.00,
TEFB324,$137.00,
TEFB324,$0.00,
TEFB324,$125.00,
TEFB324,$125.00,
TEFB324,$125.00,
TEFB324,$125.00,
TEFB324,$125.00,
TEFB401,$75.00,
TEFB404,$75.00,
TEFB406,$75.00,
TEFB407,$75.00,
TEFB410,$75.00,
TEFB410,$137.00,
TEFB410,$137.00,
TEFB412,$75.00,
TEFB412,$137.00,
TEFB412,$137.00,
TEFB413,$75.00,
TEFB413,$137.00,
TEFB413,$137.00,
TEFB423,$50.00,
TEFB423,$150.00,
TEFB426,$75.00,
TEFB426,$75.00,
TEFB426,$125.00,
TEFB429,$75.00,
TEFB429,$125.00,
TEFB471,$85.00,
TEFB471,$137.00,
TEFB471,$137.00,
TEFB483,$137.00,
TEFB483,$137.00,
TEFB484,$137.00,
TEFB484,$137.00,
TEFB499,$137.00,
TEFB499,$137.00,
AERO101,$60.00,
AERO101,$50.00,
AERO201,$85.00,
AERO209,$85.00,
AERO210,$85.00,
AERO212,$85.00,
AERO213,$200.00,
AERO214,$85.00,
AERO220,$80.00,
AERO289,$35.00,
AERO291,$50.00,
AERO301,$60.00,
AERO302,$8.00,
AERO302,$200.00,
AERO303,$60.00,
AERO304,$60.00,
AERO305,$27.00,
AERO305,$200.00,
AERO306,$90.00,
AERO310,$60.00,
AERO320,$8.00,
AERO320,$80.00,
AERO351,$60.00,
AERO401,$200.00,
AERO402,$2.00,
AERO402,$200.00,
AERO404,$70.00,
AERO405,$90.00,
AERO406,$70.00,
AERO417,$70.00,
AERO419,$70.00,
AERO420,$70.00,
AERO421,$70.00,
AERO422,$70.00,
AERO423,$70.00,
AERO424,$70.00,
AERO425,$30.00,
AERO425,$100.00,
AERO426,$70.00,
AERO428,$70.00,
AERO430,$70.00,
AERO435,$70.00,
AERO440,$70.00,
AERO445,$70.00,
AERO452,$70.00,
AERO472,$70.00,
AERO481,$70.00,
AERO485,$70.00,
AERO489,$35.00,
AERO491,$70.00,
AERO601,$85.00,
AERO602,$30.00,
AERO602,$70.00,
AERO603,$85.00,
AERO605,$70.00,
AERO606,$70.00,
AERO608,$70.00,
AERO612,$70.00,
AERO615,$70.00,
AERO616,$70.00,
AERO617,$70.00,
AERO618,$70.00,
AERO619,$70.00,
AERO620,$70.00,
AERO622,$85.00,
AERO623,$70.00,
AERO624,$70.00,
AERO625,$70.00,
AERO626,$70.00,
AERO627,$70.00,
AERO628,$70.00,
AERO629,$70.00,
AERO630,$70.00,
AERO631,$70.00,
AERO632,$70.00,
AERO633,$70.00,
AERO640,$70.00,
AERO641,$70.00,
AERO642,$70.00,
AERO649,$70.00,
AERO650,$70.00,
AERO660,$70.00,
AERO672,$70.00,
AERO673,$70.00,
AERO674,$70.00,
AERO676,$70.00,
AERO677,$70.00,
AERO681,$70.00,
AERO685,$70.00,
AERO689,$35.00,
AERO691,$70.00,
MEMA467,$70.00,
MEMA601,$70.00,
MEMA602,$85.00,
MEMA604,$70.00,
MEMA605,$70.00,
MEMA606,$70.00,
MEMA607,$70.00,
MEMA608,$70.00,
MEMA609,$70.00,
MEMA610,$70.00,
MEMA611,$70.00,
MEMA612,$70.00,
MEMA613,$70.00,
MEMA614,$70.00,
MEMA616,$70.00,
MEMA619,$70.00,
MEMA625,$70.00,
MEMA626,$70.00,
MEMA633,$70.00,
MEMA635,$70.00,
MEMA641,$70.00,
MEMA646,$70.00,
MEMA647,$70.00,
MEMA648,$70.00,
MEMA649,$70.00,
MEMA651,$70.00,
MEMA670,$70.00,
MEMA689,$35.00,
BMEN305,$2.00,
BMEN305,$200.00,
BMEN306,$2.00,
BMEN306,$200.00,
BMEN308,$8.00,
BMEN321,$54.50,
BMEN322,$54.50,
BMEN331,$30.00,
BMEN402,$170.00,
BMEN405,$70.00,
BMEN410,$30.00,
BMEN427,$170.00,
BMEN430,$20.00,
BMEN440,$20.00,
BMEN441,$30.00,
BMEN442,$30.00,
BMEN453,$200.00,
BMEN454,$200.00,
BMEN486,$50.00,
BMEN489,$75.00,
BMEN489,$50.00,
BMEN489,$200.00,
BMEN602,$30.00,
BMEN602,$30.00,
BMEN603,$8.00,
BMEN603,$30.00,
BMEN605,$70.00,
BMEN608,$50.00,
BMEN612,$10.00,
BMEN627,$170.00,
BMEN630,$20.00,
BMEN640,$20.00,
BMEN650,$170.00,
BMEN673,$10.00,
BMEN686,$50.00,
BMEN689,$75.00,
BMEN689,$50.00,
BMEN689,$50.00,
BIOT601,$100.00,
BIOT602,$100.00,
BIOT603,$100.00,
BIOT635,$150.00,
BIOT684,$150.00,
BIOT685,$100.00,
CHEN204,$90.00,
CHEN205,$70.00,
CHEN282,$170.00,
CHEN301,$200.00,
CHEN304,$90.00,
CHEN313,$70.00,
CHEN320,$170.00,
CHEN323,$90.00,
CHEN354,$70.00,
CHEN409,$70.00,
CHEN414,$90.00,
CHEN422,$80.00,
CHEN424,$90.00,
CHEN425,$170.00,
CHEN426,$90.00,
CHEN430,$70.00,
CHEN433,$90.00,
CHEN451,$70.00,
CHEN455,$70.00,
CHEN459,$90.00,
CHEN460,$170.00,
CHEN461,$170.00,
CHEN464,$90.00,
CHEN471,$170.00,
CHEN474,$5.00,
CHEN474,$80.00,
CHEN475,$90.00,
CHEN481,$40.00,
CHEN485,$50.00,
CHEN489,$40.00,
CHEN491,$90.00,
CHEN601,$30.00,
CHEN604,$30.00,
CHEN605,$30.00,
CHEN614,$30.00,
CHEN615,$30.00,
CHEN623,$30.00,
CHEN624,$30.00,
CHEN629,$30.00,
CHEN631,$30.00,
CHEN633,$30.00,
CHEN634,$30.00,
CHEN635,$30.00,
CHEN640,$30.00,
CHEN641,$30.00,
CHEN642,$30.00,
CHEN643,$30.00,
CHEN644,$30.00,
CHEN650,$30.00,
CHEN651,$30.00,
CHEN653,$30.00,
CHEN655,$30.00,
CHEN658,$30.00,
CHEN660,$30.00,
CHEN661,$30.00,
CHEN662,$30.00,
CHEN663,$30.00,
CHEN664,$30.00,
CHEN665,$30.00,
CHEN670,$30.00,
CHEN675,$30.00,
CHEN677,$30.00,
CHEN681,$30.00,
CHEN684,$30.00,
CHEN685,$30.00,
CHEN689,$30.00,
CHEN691,$30.00,
CHEN695,$30.00,
SENG309,$70.00,
SENG310,$70.00,
SENG312,$70.00,
SENG313,$70.00,
SENG321,$70.00,
SENG422,$70.00,
SENG424,$9.00,
SENG424,$70.00,
SENG430,$70.00,
SENG439,$70.00,
SENG455,$70.00,
SENG460,$70.00,
SENG477,$50.00,
SENG485,$70.00,
SENG489,$70.00,
SENG611,$30.00,
SENG636,$30.00,
SENG644,$30.00,
SENG645,$30.00,
SENG655,$30.00,
SENG660,$30.00,
SENG670,$30.00,
SENG671,$30.00,
SENG674,$30.00,
SENG677,$30.00,
SENG680,$30.00,
SENG681,$30.00,
SENG682,$70.00,
SENG683,$70.00,
SENG684,$30.00,
SENG685,$30.00,
SENG686,$70.00,
SENG687,$70.00,
SENG689,$30.00,
SENG691,$30.00,
ENGR111,$9.00,
ENGR111,$123.00,
ENGR112,$8.00,
ENGR112,$123.00,
ENGR150,$2.00,
ENGR211,$8.00,
ENGR211,$77.50,
ENGR212,$77.50,
ENGR213,$8.00,
ENGR213,$77.50,
ENGR214,$77.50,
ENGR221,$77.50,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR385,$75.00,
ENGR401,$70.00,
ENGR442,$70.00,
ENGR482,$160.00,
ENGR681,$75.00,
CSCE110,$92.99,
CSCE111,$95.00,
CSCE113,$108.15,
CSCE121,$93.72,
CSCE181,$133.00,
CSCE203,$145.00,
CSCE206,$86.81,
CSCE211,$110.00,
CSCE221,$170.00,
CSCE222,$170.00,
CSCE285,$71.00,
CSCE289,$71.00,
CSCE310,$170.00,
CSCE311,$50.00,
CSCE312,$170.00,
CSCE313,$170.00,
CSCE314,$170.00,
CSCE315,$170.00,
CSCE321,$170.00,
CSCE332,$82.50,
CSCE350,$150.00,
CSCE410,$170.00,
CSCE411,$170.00,
CSCE420,$170.00,
CSCE431,$170.00,
CSCE431,$40.00,
CSCE431,$40.00,
CSCE433,$88.27,
CSCE434,$170.00,
CSCE435,$105.00,
CSCE436,$170.00,
CSCE437,$170.00,
CSCE438,$170.00,
CSCE440,$83.34,
CSCE441,$185.00,
CSCE442,$81.50,
CSCE443,$170.00,
CSCE444,$124.00,
CSCE445,$140.00,
CSCE452,$170.00,
CSCE456,$170.00,
CSCE462,$170.00,
CSCE463,$170.00,
CSCE464,$170.00,
CSCE465,$170.00,
CSCE469,$170.00,
CSCE470,$73.49,
CSCE481,$120.00,
CSCE482,$170.00,
CSCE483,$170.00,
CSCE485,$80.27,
CSCE489,$170.00,
CSCE489,$40.00,
CSCE489,$40.00,
CSCE491,$83.47,
CSCE601,$170.00,
CSCE602,$73.80,
CSCE603,$170.00,
CSCE604,$71.85,
CSCE605,$77.71,
CSCE606,$170.00,
CSCE606,$40.00,
CSCE606,$40.00,
CSCE607,$78.00,
CSCE608,$170.00,
CSCE609,$77.00,
CSCE610,$72.00,
CSCE611,$170.00,
CSCE612,$170.00,
CSCE613,$170.00,
CSCE613,$40.00,
CSCE613,$40.00,
CSCE614,$170.00,
CSCE615,$77.00,
CSCE617,$115.00,
CSCE618,$68.00,
CSCE619,$84.00,
CSCE619,$40.00,
CSCE619,$40.00,
CSCE620,$78.00,
CSCE622,$140.00,
CSCE623,$78.00,
CSCE624,$170.00,
CSCE625,$170.00,
CSCE626,$82.50,
CSCE627,$129.31,
CSCE628,$141.00,
CSCE629,$170.00,
CSCE631,$85.53,
CSCE632,$76.00,
CSCE633,$170.00,
CSCE634,$76.00,
CSCE636,$79.00,
CSCE637,$74.00,
CSCE639,$79.00,
CSCE640,$96.47,
CSCE641,$83.00,
CSCE643,$170.00,
CSCE644,$84.00,
CSCE645,$77.00,
CSCE646,$170.00,
CSCE647,$170.00,
CSCE648,$164.50,
CSCE649,$164.50,
CSCE651,$82.50,
CSCE653,$124.00,
CSCE654,$88.50,
CSCE655,$76.77,
CSCE656,$74.50,
CSCE658,$105.00,
CSCE659,$82.50,
CSCE660,$76.00,
CSCE661,$76.00,
CSCE662,$170.00,
CSCE663,$85.50,
CSCE665,$170.00,
CSCE666,$170.00,
CSCE667,$170.00,
CSCE668,$170.00,
CSCE669,$77.00,
CSCE670,$170.00,
CSCE670,$40.00,
CSCE670,$40.00,
CSCE671,$170.00,
CSCE672,$82.50,
CSCE673,$78.00,
CSCE674,$78.00,
CSCE675,$78.00,
CSCE677,$91.00,
CSCE680,$75.00,
CSCE681,$67.88,
CSCE684,$26.46,
CSCE685,$81.06,
CSCE689,$102.67,
CSCE689,$40.00,
CSCE689,$40.00,
CSCE691,$67.25,
CVEN201,$80.00,
CVEN207,$80.00,
CVEN221,$80.00,
CVEN301,$80.00,
CVEN302,$50.00,
CVEN303,$5.00,
CVEN303,$80.00,
CVEN305,$30.00,
CVEN306,$85.00,
CVEN307,$80.00,
CVEN311,$80.00,
CVEN322,$80.00,
CVEN333,$50.00,
CVEN336,$0.00,
CVEN336,$80.00,
CVEN339,$80.00,
CVEN342,$6.00,
CVEN342,$80.00,
CVEN342,$25.00,
CVEN342,$25.00,
CVEN342,$25.00,
CVEN342,$25.00,
CVEN343,$80.00,
CVEN345,$80.00,
CVEN349,$85.00,
CVEN363,$85.00,
CVEN365,$6.00,
CVEN365,$85.00,
CVEN400,$80.00,
CVEN402,$85.00,
CVEN403,$2.00,
CVEN403,$85.00,
CVEN405,$85.00,
CVEN406,$80.00,
CVEN413,$80.00,
CVEN417,$80.00,
CVEN418,$80.00,
CVEN421,$80.00,
CVEN423,$15.00,
CVEN423,$80.00,
CVEN424,$80.00,
CVEN435,$80.00,
CVEN436,$70.00,
CVEN444,$80.00,
CVEN445,$80.00,
CVEN446,$80.00,
CVEN451,$70.00,
CVEN454,$5.00,
CVEN454,$70.00,
CVEN455,$80.00,
CVEN456,$15.00,
CVEN456,$80.00,
CVEN457,$80.00,
CVEN458,$80.00,
CVEN463,$80.00,
CVEN473,$80.00,
CVEN483,$80.00,
CVEN485,$15.00,
CVEN489,$15.00,
CVEN491,$40.00,
CVEN601,$80.00,
CVEN603,$80.00,
CVEN604,$80.00,
CVEN605,$15.00,
CVEN605,$80.00,
CVEN606,$5.00,
CVEN606,$80.00,
CVEN609,$8.00,
CVEN609,$80.00,
CVEN610,$80.00,
CVEN613,$80.00,
CVEN614,$70.00,
CVEN615,$80.00,
CVEN616,$5.00,
CVEN616,$70.00,
CVEN617,$5.00,
CVEN617,$70.00,
CVEN618,$5.00,
CVEN618,$80.00,
CVEN619,$80.00,
CVEN620,$75.00,
CVEN621,$75.00,
CVEN622,$75.00,
CVEN624,$75.00,
CVEN625,$80.00,
CVEN626,$80.00,
CVEN627,$80.00,
CVEN628,$5.00,
CVEN628,$80.00,
CVEN632,$80.00,
CVEN633,$80.00,
CVEN635,$80.00,
CVEN637,$80.00,
CVEN638,$5.00,
CVEN638,$80.00,
CVEN639,$80.00,
CVEN639,$40.00,
CVEN639,$40.00,
CVEN640,$80.00,
CVEN641,$85.00,
CVEN643,$75.00,
CVEN644,$75.00,
CVEN645,$75.00,
CVEN646,$75.00,
CVEN647,$5.00,
CVEN647,$75.00,
CVEN648,$75.00,
CVEN649,$6.00,
CVEN649,$80.00,
CVEN651,$70.00,
CVEN653,$5.00,
CVEN653,$80.00,
CVEN654,$80.00,
CVEN655,$80.00,
CVEN657,$80.00,
CVEN658,$85.00,
CVEN659,$80.00,
CVEN660,$75.00,
CVEN661,$75.00,
CVEN662,$8.00,
CVEN662,$75.00,
CVEN663,$75.00,
CVEN664,$75.00,
CVEN665,$80.00,
CVEN666,$80.00,
CVEN667,$80.00,
CVEN668,$80.00,
CVEN669,$80.00,
CVEN670,$80.00,
CVEN671,$80.00,
CVEN672,$80.00,
CVEN673,$80.00,
CVEN674,$80.00,
CVEN675,$75.00,
CVEN677,$75.00,
CVEN679,$75.00,
CVEN680,$75.00,
CVEN681,$2.00,
CVEN681,$15.00,
CVEN682,$75.00,
CVEN683,$75.00,
CVEN684,$75.00,
CVEN685,$25.00,
CVEN686,$75.00,
CVEN687,$80.00,
CVEN688,$75.00,
CVEN689,$50.00,
CVEN691,$40.00,
CVEN695,$75.00,
CVEN696,$80.00,
CVEN699,$70.00,
CVEN717,$70.00,
CVEN750,$70.00,
CVEN751,$70.00,
CVEN766,$70.00,
OCEN201,$80.00,
OCEN300,$80.00,
OCEN301,$80.00,
OCEN400,$80.00,
OCEN401,$80.00,
OCEN402,$80.00,
OCEN407,$6.00,
OCEN407,$85.00,
OCEN408,$85.00,
OCEN410,$20.00,
OCEN410,$85.00,
OCEN462,$70.00,
OCEN481,$25.00,
OCEN485,$10.00,
OCEN489,$20.00,
OCEN491,$20.00,
OCEN671,$85.00,
OCEN672,$80.00,
OCEN673,$70.00,
OCEN674,$70.00,
OCEN675,$25.00,
OCEN676,$80.00,
OCEN678,$80.00,
OCEN681,$30.00,
OCEN682,$75.00,
OCEN683,$75.00,
OCEN685,$75.00,
OCEN688,$75.00,
OCEN689,$75.00,
OCEN691,$50.00,
ECEN214,$200.00,
ECEN215,$171.00,
ECEN220,$166.45,
ECEN222,$170.00,
ECEN248,$200.00,
ECEN303,$170.00,
ECEN314,$200.00,
ECEN322,$120.00,
ECEN325,$170.00,
ECEN326,$125.00,
ECEN350,$150.00,
ECEN351,$100.00,
ECEN370,$100.00,
ECEN403,$125.00,
ECEN404,$170.00,
ECEN405,$125.00,
ECEN410,$100.00,
ECEN411,$100.00,
ECEN412,$75.00,
ECEN414,$170.00,
ECEN419,$75.00,
ECEN420,$170.00,
ECEN421,$119.35,
ECEN422,$119.35,
ECEN438,$150.00,
ECEN440,$100.00,
ECEN441,$170.00,
ECEN442,$200.00,
ECEN444,$119.35,
ECEN447,$119.35,
ECEN448,$100.00,
ECEN449,$132.00,
ECEN450,$119.35,
ECEN451,$119.35,
ECEN452,$119.35,
ECEN453,$50.00,
ECEN454,$144.55,
ECEN455,$150.00,
ECEN456,$49.35,
ECEN457,$75.00,
ECEN458,$119.35,
ECEN459,$119.35,
ECEN460,$119.35,
ECEN462,$50.00,
ECEN463,$170.00,
ECEN464,$50.00,
ECEN465,$170.00,
ECEN468,$150.00,
ECEN469,$49.35,
ECEN472,$200.00,
ECEN473,$50.00,
ECEN474,$146.00,
ECEN475,$145.55,
ECEN476,$119.35,
ECEN480,$50.00,
ECEN485,$50.00,
ECEN489,$120.00,
ECEN491,$75.00,
ECEN600,$170.00,
ECEN601,$170.00,
ECEN602,$170.00,
ECEN604,$30.00,
ECEN605,$170.00,
ECEN609,$170.00,
ECEN614,$170.00,
ECEN619,$75.00,
ECEN620,$170.00,
ECEN628,$170.00,
ECEN640,$100.00,
ECEN642,$100.00,
ECEN643,$109.00,
ECEN644,$153.00,
ECEN646,$170.00,
ECEN658,$170.00,
ECEN664,$161.00,
ECEN666,$170.00,
ECEN671,$170.00,
ECEN680,$166.00,
ECEN681,$92.00,
ECEN684,$67.00,
ECEN685,$30.00,
ECEN687,$116.00,
ECEN688,$200.00,
ECEN689,$75.00,
ECEN690,$75.00,
ECEN691,$30.00,
ECEN697,$75.00,
ECEN720,$170.00,
ECEN750,$100.00,
ECEN761,$170.00,
ECEN763,$170.00,
ENDG105,$2.00,
ENDG105,$130.00,
ENDG106,$2.00,
ENDG407,$130.00,
ENDG408,$130.00,
ENDG409,$150.00,
ENDG485,$126.00,
ENDG489,$126.00,
ENTC120,$98.00,
ENTC151,$101.00,
ENTC181,$8.00,
ENTC181,$130.00,
ENTC200,$20.00,
ENTC200,$85.00,
ENTC206,$8.00,
ENTC206,$130.00,
ENTC207,$8.00,
ENTC207,$116.00,
ENTC210,$2.00,
ENTC210,$101.00,
ENTC211,$8.00,
ENTC211,$130.00,
ENTC215,$2.00,
ENTC215,$110.00,
ENTC219,$8.00,
ENTC219,$125.00,
ENTC249,$8.00,
ENTC249,$103.00,
ENTC250,$8.00,
ENTC250,$101.00,
ENTC251,$101.00,
ENTC269,$130.00,
ENTC275,$112.00,
ENTC281,$8.00,
ENTC281,$128.00,
ENTC289,$101.00,
ENTC303,$8.00,
ENTC303,$110.00,
ENTC313,$8.00,
ENTC313,$106.00,
ENTC315,$2.00,
ENTC315,$115.00,
ENTC320,$8.00,
ENTC320,$107.00,
ENTC325,$101.00,
ENTC329,$130.00,
ENTC333,$130.00,
ENTC345,$2.00,
ENTC345,$110.00,
ENTC349,$2.00,
ENTC349,$125.00,
ENTC350,$8.00,
ENTC350,$101.00,
ENTC351,$2.00,
ENTC351,$100.00,
ENTC352,$2.00,
ENTC352,$101.00,
ENTC355,$130.00,
ENTC359,$8.00,
ENTC359,$130.00,
ENTC361,$8.00,
ENTC361,$101.00,
ENTC363,$110.00,
ENTC366,$130.00,
ENTC369,$8.00,
ENTC369,$125.00,
ENTC370,$8.00,
ENTC370,$110.00,
ENTC373,$100.00,
ENTC376,$8.00,
ENTC376,$110.00,
ENTC377,$8.00,
ENTC377,$100.00,
ENTC380,$8.00,
ENTC380,$101.00,
ENTC383,$8.00,
ENTC383,$101.00,
ENTC395,$8.00,
ENTC395,$100.00,
ENTC402,$2.00,
ENTC402,$101.00,
ENTC403,$100.00,
ENTC407,$100.00,
ENTC410,$8.00,
ENTC410,$101.00,
ENTC411,$100.00,
ENTC412,$8.00,
ENTC412,$99.00,
ENTC414,$130.00,
ENTC415,$8.00,
ENTC415,$130.00,
ENTC419,$101.00,
ENTC420,$8.00,
ENTC420,$130.00,
ENTC421,$100.00,
ENTC422,$8.00,
ENTC422,$101.00,
ENTC429,$107.00,
ENTC435,$8.00,
ENTC435,$130.00,
ENTC452,$101.00,
ENTC455,$8.00,
ENTC455,$130.00,
ENTC462,$8.00,
ENTC462,$107.00,
ENTC463,$96.00,
ENTC465,$2.00,
ENTC465,$101.00,
ENTC485,$70.00,
ENTC489,$2.00,
ENTC489,$101.00,
IDIS240,$42.00,
IDIS281,$138.00,
IDIS300,$2.00,
IDIS300,$141.00,
IDIS303,$138.00,
IDIS340,$77.00,
IDIS343,$77.00,
IDIS344,$8.00,
IDIS344,$141.00,
IDIS364,$42.00,
IDIS400,$2.00,
IDIS400,$141.00,
IDIS403,$138.00,
IDIS420,$42.00,
IDIS421,$125.00,
IDIS424,$77.00,
IDIS430,$2.00,
IDIS430,$112.00,
IDIS434,$42.00,
IDIS444,$77.00,
IDIS445,$125.00,
IDIS445,$1500.00,
IDIS464,$77.00,
IDIS481,$138.00,
IDIS485,$70.00,
IDIS489,$2.00,
IDIS489,$141.00,
IDIS489,$1100.00,
IDIS611,$540.00,
IDIS611,$540.00,
IDIS611,$1326.09,
IDIS611,$1326.09,
IDIS614,$540.00,
IDIS614,$540.00,
IDIS614,$1326.09,
IDIS614,$1326.09,
IDIS621,$540.00,
IDIS621,$540.00,
IDIS621,$1326.09,
IDIS621,$1326.09,
IDIS622,$540.00,
IDIS622,$540.00,
IDIS622,$1326.09,
IDIS622,$1326.09,
IDIS624,$540.00,
IDIS624,$540.00,
IDIS624,$1326.09,
IDIS624,$1326.09,
IDIS634,$540.00,
IDIS634,$540.00,
IDIS634,$1326.09,
IDIS634,$1326.09,
IDIS644,$540.00,
IDIS644,$540.00,
IDIS644,$1326.09,
IDIS644,$1326.09,
IDIS655,$540.00,
IDIS655,$540.00,
IDIS655,$1326.09,
IDIS655,$1326.09,
IDIS664,$540.00,
IDIS664,$540.00,
IDIS664,$1326.09,
IDIS664,$1326.09,
IDIS674,$540.00,
IDIS674,$540.00,
IDIS674,$1326.09,
IDIS674,$1326.09,
IDIS685,$540.00,
IDIS685,$540.00,
IDIS685,$741.00,
IDIS685,$741.00,
IDIS689,$540.00,
IDIS689,$540.00,
IDIS689,$741.00,
IDIS689,$741.00,
IDIS693,$540.00,
IDIS693,$540.00,
IDIS693,$741.00,
IDIS693,$741.00,
ISEN101,$35.00,
ISEN220,$113.00,
ISEN285,$27.30,
ISEN302,$110.00,
